,MONTH,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 21
442544,2,2020-02-27,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,79.0,79.0,2348,55.0,67.0,67.0,0.0,,0.0,0.0,0.0,0.0,67.0,
442545,2,2020-02-28,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-2.0,0.0,2348,2342.0,-6.0,0.0,0.0,,,,,,,
443249,2,2020-02-02,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-4.0,0.0,1902,1840.0,-22.0,0.0,0.0,,,,,,,
443250,2,2020-02-03,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-10.0,0.0,1902,1843.0,-19.0,0.0,0.0,,,,,,,
443251,2,2020-02-04,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,0.0,0.0,1902,1910.0,8.0,8.0,0.0,,,,,,,
443252,2,2020-02-05,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-10.0,0.0,1902,1919.0,17.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,
443253,2,2020-02-06,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,3.0,3.0,1902,1941.0,39.0,39.0,0.0,,3.0,0.0,36.0,0.0,0.0,
443254,2,2020-02-07,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-8.0,0.0,1902,1844.0,-18.0,0.0,0.0,,,,,,,
443255,2,2020-02-09,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,106.0,106.0,1902,2059.0,117.0,117.0,0.0,,77.0,0.0,11.0,0.0,29.0,
443256,2,2020-02-10,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-8.0,0.0,1902,1836.0,-26.0,0.0,0.0,,,,,,,
443257,2,2020-02-11,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-4.0,0.0,1902,1849.0,-13.0,0.0,0.0,,,,,,,
443258,2,2020-02-12,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,23.0,23.0,1902,1907.0,5.0,5.0,0.0,,,,,,,
443259,2,2020-02-13,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,133.0,133.0,1902,2121.0,139.0,139.0,0.0,,0.0,0.0,6.0,0.0,133.0,
443260,2,2020-02-14,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,14.0,14.0,1902,1923.0,21.0,21.0,0.0,,2.0,0.0,7.0,0.0,12.0,
443261,2,2020-02-15,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-7.0,0.0,1902,1829.0,-33.0,0.0,0.0,,,,,,,
443262,2,2020-02-16,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-6.0,0.0,1902,1907.0,5.0,5.0,0.0,,,,,,,
443263,2,2020-02-17,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-12.0,0.0,1902,1904.0,2.0,2.0,0.0,,,,,,,
443264,2,2020-02-18,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-10.0,0.0,1902,1916.0,14.0,14.0,0.0,,,,,,,
443265,2,2020-02-19,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,63.0,63.0,1902,1939.0,37.0,37.0,0.0,,37.0,0.0,0.0,0.0,0.0,
443266,2,2020-02-20,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-8.0,0.0,1902,1847.0,-15.0,0.0,0.0,,,,,,,
443267,2,2020-02-21,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-6.0,0.0,1902,1837.0,-25.0,0.0,0.0,,,,,,,
443268,2,2020-02-22,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-10.0,0.0,1902,1832.0,-30.0,0.0,0.0,,,,,,,
443269,2,2020-02-23,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-7.0,0.0,1902,1828.0,-34.0,0.0,0.0,,,,,,,
443270,2,2020-02-24,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,20.0,20.0,1902,1905.0,3.0,3.0,0.0,,,,,,,
443271,2,2020-02-25,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-5.0,0.0,1902,1922.0,20.0,20.0,0.0,,0.0,0.0,20.0,0.0,0.0,
443272,2,2020-02-26,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,84.0,84.0,1902,2026.0,84.0,84.0,0.0,,5.0,0.0,0.0,0.0,79.0,
443273,2,2020-02-27,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,2.0,2.0,1902,1844.0,-18.0,0.0,0.0,,,,,,,
443274,2,2020-02-28,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-5.0,0.0,1902,1827.0,-35.0,0.0,0.0,,,,,,,
443275,2,2020-02-29,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1815,-7.0,0.0,1902,1825.0,-37.0,0.0,0.0,,,,,,,
443276,2,2020-02-02,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,0.0,0.0,1730,1739.0,9.0,9.0,0.0,,,,,,,
443277,2,2020-02-03,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-6.0,0.0,1730,1712.0,-18.0,0.0,0.0,,,,,,,
443278,2,2020-02-04,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,30.0,30.0,1730,1748.0,18.0,18.0,0.0,,18.0,0.0,0.0,0.0,0.0,
443279,2,2020-02-05,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-3.0,0.0,1730,1736.0,6.0,6.0,0.0,,,,,,,
443280,2,2020-02-06,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-6.0,0.0,1730,1748.0,18.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0,
443281,2,2020-02-07,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,6.0,6.0,1730,1730.0,0.0,0.0,0.0,,,,,,,
443282,2,2020-02-09,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,64.0,64.0,1730,1819.0,49.0,49.0,0.0,,0.0,48.0,0.0,0.0,1.0,
443283,2,2020-02-10,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,19.0,19.0,1730,1735.0,5.0,5.0,0.0,,,,,,,
443284,2,2020-02-11,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-4.0,0.0,1730,1705.0,-25.0,0.0,0.0,,,,,,,
443285,2,2020-02-12,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-7.0,0.0,1730,1743.0,13.0,13.0,0.0,,,,,,,
443286,2,2020-02-13,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,173.0,173.0,1727,2005.0,158.0,158.0,0.0,,0.0,37.0,0.0,0.0,121.0,
443287,2,2020-02-14,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,27.0,27.0,1727,1802.0,35.0,35.0,0.0,,27.0,0.0,8.0,0.0,0.0,
443288,2,2020-02-15,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-1.0,0.0,1727,1706.0,-21.0,0.0,0.0,,,,,,,
443289,2,2020-02-16,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-5.0,0.0,1727,1707.0,-20.0,0.0,0.0,,,,,,,
443290,2,2020-02-17,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-4.0,0.0,1727,1736.0,9.0,9.0,0.0,,,,,,,
443291,2,2020-02-18,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-1.0,0.0,1727,1727.0,0.0,0.0,0.0,,,,,,,
443292,2,2020-02-19,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-3.0,0.0,1727,1712.0,-15.0,0.0,0.0,,,,,,,
443293,2,2020-02-20,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-2.0,0.0,1727,1729.0,2.0,2.0,0.0,,,,,,,
443294,2,2020-02-21,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-3.0,0.0,1727,1728.0,1.0,1.0,0.0,,,,,,,
443295,2,2020-02-22,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-4.0,0.0,1727,1708.0,-19.0,0.0,0.0,,,,,,,
443296,2,2020-02-23,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-3.0,0.0,1727,1733.0,6.0,6.0,0.0,,,,,,,
443297,2,2020-02-24,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,47.0,47.0,1727,1814.0,47.0,47.0,0.0,,0.0,0.0,0.0,0.0,47.0,
443298,2,2020-02-25,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-7.0,0.0,1727,1736.0,9.0,9.0,0.0,,,,,,,
443299,2,2020-02-26,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,88.0,88.0,1727,1909.0,102.0,102.0,0.0,,88.0,0.0,14.0,0.0,0.0,
443300,2,2020-02-27,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-3.0,0.0,1727,1750.0,23.0,23.0,0.0,,0.0,0.0,23.0,0.0,0.0,
443301,2,2020-02-28,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-7.0,0.0,1727,1723.0,-4.0,0.0,0.0,,,,,,,
443302,2,2020-02-29,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1505,-1.0,0.0,1727,1715.0,-12.0,0.0,0.0,,,,,,,
443420,2,2020-02-02,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-5.0,0.0,1342,1308.0,-34.0,0.0,0.0,,,,,,,
443421,2,2020-02-03,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-6.0,0.0,1342,1330.0,-12.0,0.0,0.0,,,,,,,
443422,2,2020-02-06,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-4.0,0.0,1342,1353.0,11.0,11.0,0.0,,,,,,,
443423,2,2020-02-07,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-3.0,0.0,1342,1348.0,6.0,6.0,0.0,,,,,,,
443424,2,2020-02-09,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-6.0,0.0,1342,1337.0,-5.0,0.0,0.0,,,,,,,
443425,2,2020-02-10,MQ,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1131,-12.0,0.0,1342,1327.0,-15.0,0.0,0.0,,,,,,,
443443,2,2020-02-02,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-5.0,0.0,1056,1044.0,-12.0,0.0,0.0,,,,,,,
443444,2,2020-02-03,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-7.0,0.0,1056,1046.0,-10.0,0.0,0.0,,,,,,,
443445,2,2020-02-06,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-2.0,0.0,1056,1031.0,-25.0,0.0,0.0,,,,,,,
443446,2,2020-02-07,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-4.0,0.0,1056,1050.0,-6.0,0.0,0.0,,,,,,,
443447,2,2020-02-09,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-4.0,0.0,1056,1036.0,-20.0,0.0,0.0,,,,,,,
443448,2,2020-02-10,MQ,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",716,-6.0,0.0,1056,1038.0,-18.0,0.0,0.0,,,,,,,
444038,2,2020-02-02,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-21.0,0.0,2055,2032.0,-23.0,0.0,0.0,,,,,,,
444039,2,2020-02-03,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-12.0,0.0,2055,2035.0,-20.0,0.0,0.0,,,,,,,
444040,2,2020-02-04,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-13.0,0.0,2055,2031.0,-24.0,0.0,0.0,,,,,,,
444041,2,2020-02-05,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,212.0,212.0,2055,48.0,233.0,233.0,0.0,,0.0,0.0,21.0,0.0,212.0,
444042,2,2020-02-06,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,60.0,60.0,2055,2213.0,78.0,78.0,0.0,,0.0,0.0,18.0,0.0,60.0,
444043,2,2020-02-07,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,24.0,24.0,2055,2121.0,26.0,26.0,0.0,,0.0,0.0,2.0,0.0,24.0,
444044,2,2020-02-09,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,,,2055,,,,1.0,C,,,,,,
444045,2,2020-02-10,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-12.0,0.0,2055,2046.0,-9.0,0.0,0.0,,,,,,,
444046,2,2020-02-11,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-9.0,0.0,2055,2027.0,-28.0,0.0,0.0,,,,,,,
444047,2,2020-02-12,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-2.0,0.0,2055,2118.0,23.0,23.0,0.0,,0.0,0.0,23.0,0.0,0.0,
444048,2,2020-02-13,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,41.0,41.0,2055,2201.0,66.0,66.0,0.0,,0.0,0.0,29.0,0.0,37.0,
444049,2,2020-02-14,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-4.0,0.0,2055,2042.0,-13.0,0.0,0.0,,,,,,,
444050,2,2020-02-15,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-13.0,0.0,2055,2024.0,-31.0,0.0,0.0,,,,,,,
444051,2,2020-02-16,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-8.0,0.0,2055,2020.0,-35.0,0.0,0.0,,,,,,,
444052,2,2020-02-17,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-1.0,0.0,2055,2050.0,-5.0,0.0,0.0,,,,,,,
444053,2,2020-02-18,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-11.0,0.0,2055,2037.0,-18.0,0.0,0.0,,,,,,,
444054,2,2020-02-19,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,0.0,0.0,2055,2101.0,6.0,6.0,0.0,,,,,,,
444055,2,2020-02-20,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-8.0,0.0,2055,2035.0,-20.0,0.0,0.0,,,,,,,
444056,2,2020-02-21,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-13.0,0.0,2055,2042.0,-13.0,0.0,0.0,,,,,,,
444057,2,2020-02-22,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-22.0,0.0,2055,2002.0,-53.0,0.0,0.0,,,,,,,
444058,2,2020-02-23,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-12.0,0.0,2055,2019.0,-36.0,0.0,0.0,,,,,,,
444059,2,2020-02-24,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,43.0,43.0,2055,2129.0,34.0,34.0,0.0,,0.0,0.0,0.0,0.0,34.0,
444060,2,2020-02-25,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-9.0,0.0,2055,2050.0,-5.0,0.0,0.0,,,,,,,
444061,2,2020-02-26,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,6.0,6.0,2055,2105.0,10.0,10.0,0.0,,,,,,,
444062,2,2020-02-27,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-1.0,0.0,2055,2133.0,38.0,38.0,0.0,,0.0,0.0,38.0,0.0,0.0,
444063,2,2020-02-28,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-8.0,0.0,2055,2029.0,-26.0,0.0,0.0,,,,,,,
444064,2,2020-02-29,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",2013,-8.0,0.0,2055,2022.0,-33.0,0.0,0.0,,,,,,,
444155,2,2020-02-04,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-4.0,0.0,2136,2116.0,-20.0,0.0,0.0,,,,,,,
444156,2,2020-02-06,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,6.0,6.0,2136,2137.0,1.0,1.0,0.0,,,,,,,
444157,2,2020-02-11,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-4.0,0.0,2136,2111.0,-25.0,0.0,0.0,,,,,,,
444158,2,2020-02-13,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,14.0,14.0,2130,2155.0,25.0,25.0,0.0,,0.0,12.0,11.0,0.0,2.0,
444159,2,2020-02-14,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-4.0,0.0,2130,2120.0,-10.0,0.0,0.0,,,,,,,
444160,2,2020-02-15,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-4.0,0.0,2130,2114.0,-16.0,0.0,0.0,,,,,,,
444161,2,2020-02-16,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-7.0,0.0,2130,2116.0,-14.0,0.0,0.0,,,,,,,
444162,2,2020-02-17,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-2.0,0.0,2130,2137.0,7.0,7.0,0.0,,,,,,,
444163,2,2020-02-18,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-9.0,0.0,2130,2115.0,-15.0,0.0,0.0,,,,,,,
444164,2,2020-02-19,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,40.0,40.0,2130,2207.0,37.0,37.0,0.0,,37.0,0.0,0.0,0.0,0.0,
444165,2,2020-02-20,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-2.0,0.0,2130,2121.0,-9.0,0.0,0.0,,,,,,,
444166,2,2020-02-21,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-5.0,0.0,2130,2127.0,-3.0,0.0,0.0,,,,,,,
444167,2,2020-02-22,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-1.0,0.0,2130,2131.0,1.0,1.0,0.0,,,,,,,
444168,2,2020-02-23,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,23.0,23.0,2130,2159.0,29.0,29.0,0.0,,7.0,0.0,6.0,0.0,16.0,
444169,2,2020-02-24,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-6.0,0.0,2130,2124.0,-6.0,0.0,0.0,,,,,,,
444170,2,2020-02-25,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,132.0,132.0,2130,20.0,170.0,170.0,0.0,,0.0,0.0,38.0,0.0,132.0,
444171,2,2020-02-26,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,0.0,0.0,2130,2154.0,24.0,24.0,0.0,,0.0,0.0,24.0,0.0,0.0,
444172,2,2020-02-27,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,30.0,30.0,2130,2157.0,27.0,27.0,0.0,,27.0,0.0,0.0,0.0,0.0,
444173,2,2020-02-28,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-5.0,0.0,2130,2128.0,-2.0,0.0,0.0,,,,,,,
444174,2,2020-02-29,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,0.0,0.0,2130,2131.0,1.0,1.0,0.0,,,,,,,
446376,2,2020-02-28,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1500,-11.0,0.0,1619,1555.0,-24.0,0.0,0.0,,,,,,,
446543,2,2020-02-16,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,-1.0,0.0,2104,2105.0,1.0,1.0,0.0,,,,,,,
446703,2,2020-02-27,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-1.0,0.0,1724,1714.0,-10.0,0.0,0.0,,,,,,,
446783,2,2020-02-25,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1250,-3.0,0.0,1415,1408.0,-7.0,0.0,0.0,,,,,,,
446972,2,2020-02-09,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-2.0,0.0,1724,1714.0,-10.0,0.0,0.0,,,,,,,
447026,2,2020-02-25,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",2220,-7.0,0.0,2346,2325.0,-21.0,0.0,0.0,,,,,,,
447124,2,2020-02-26,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1500,-3.0,0.0,1619,1617.0,-2.0,0.0,0.0,,,,,,,
447236,2,2020-02-19,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1250,-2.0,0.0,1415,1411.0,-4.0,0.0,0.0,,,,,,,
447273,2,2020-02-04,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",2210,-3.0,0.0,2335,2315.0,-20.0,0.0,0.0,,,,,,,
447281,2,2020-02-19,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,-8.0,0.0,2104,2040.0,-24.0,0.0,0.0,,,,,,,
447497,2,2020-02-28,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-1.0,0.0,1724,1707.0,-17.0,0.0,0.0,,,,,,,
447544,2,2020-02-18,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-7.0,0.0,1724,1712.0,-12.0,0.0,0.0,,,,,,,
447571,2,2020-02-18,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",2220,-4.0,0.0,2346,2323.0,-23.0,0.0,0.0,,,,,,,
447612,2,2020-02-04,YV,CLE,"Cleveland, OH",IAH,"Houston, TX",1500,-1.0,0.0,1724,1729.0,5.0,5.0,0.0,,,,,,,
447667,2,2020-02-19,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1720,-2.0,0.0,1845,1842.0,-3.0,0.0,0.0,,,,,,,
447740,2,2020-02-05,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",600,-2.0,0.0,722,721.0,-1.0,0.0,0.0,,,,,,,
447776,2,2020-02-28,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1945,-4.0,0.0,2104,2047.0,-17.0,0.0,0.0,,,,,,,
447986,2,2020-02-20,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",830,-4.0,0.0,951,948.0,-3.0,0.0,0.0,,,,,,,
448058,2,2020-02-02,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1030,-7.0,0.0,1150,1125.0,-25.0,0.0,0.0,,,,,,,
448161,2,2020-02-17,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,-6.0,0.0,1335,1324.0,-11.0,0.0,0.0,,,,,,,
448237,2,2020-02-06,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,67.0,67.0,1335,1414.0,39.0,39.0,0.0,,0.0,0.0,0.0,0.0,39.0,
448370,2,2020-02-25,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",830,-2.0,0.0,951,946.0,-5.0,0.0,0.0,,,,,,,
448492,2,2020-02-26,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,10.0,10.0,1335,1327.0,-8.0,0.0,0.0,,,,,,,
448592,2,2020-02-17,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1030,-6.0,0.0,1149,1152.0,3.0,3.0,0.0,,,,,,,
448671,2,2020-02-26,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1030,-7.0,0.0,1149,1138.0,-11.0,0.0,0.0,,,,,,,
449136,2,2020-02-26,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",600,247.0,247.0,719,1125.0,246.0,246.0,0.0,,246.0,0.0,0.0,0.0,0.0,
449148,2,2020-02-18,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1250,238.0,238.0,1415,1804.0,229.0,229.0,0.0,,229.0,0.0,0.0,0.0,0.0,
449214,2,2020-02-01,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1720,144.0,144.0,1845,2058.0,133.0,133.0,0.0,,133.0,0.0,0.0,0.0,0.0,
449249,2,2020-02-01,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",2210,127.0,127.0,2335,127.0,112.0,112.0,0.0,,112.0,0.0,0.0,0.0,0.0,
449452,2,2020-02-27,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,56.0,56.0,1335,1417.0,42.0,42.0,0.0,,42.0,0.0,0.0,0.0,0.0,
449510,2,2020-02-11,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,46.0,46.0,1335,1409.0,34.0,34.0,0.0,,34.0,0.0,0.0,0.0,0.0,
449540,2,2020-02-16,YV,IAD,"Washington, DC",CLE,"Cleveland, OH",1720,24.0,24.0,1845,1915.0,30.0,30.0,0.0,,30.0,0.0,0.0,0.0,0.0,
449562,2,2020-02-21,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,32.0,32.0,1335,1403.0,28.0,28.0,0.0,,28.0,0.0,0.0,0.0,0.0,
449702,2,2020-02-13,YV,CLE,"Cleveland, OH",IAD,"Washington, DC",1030,11.0,11.0,1149,1206.0,17.0,17.0,0.0,,17.0,0.0,0.0,0.0,0.0,
449731,2,2020-02-02,YV,IAH,"Houston, TX",CLE,"Cleveland, OH",947,17.0,17.0,1335,1351.0,16.0,16.0,0.0,,16.0,0.0,0.0,0.0,0.0,
460797,2,2020-02-04,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1750,-5.0,0.0,1926,1915.0,-11.0,0.0,0.0,,,,,,,
460798,2,2020-02-11,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1750,40.0,40.0,1926,1954.0,28.0,28.0,0.0,,1.0,0.0,0.0,0.0,27.0,
466918,2,2020-02-02,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",635,-5.0,0.0,825,822.0,-3.0,0.0,0.0,,,,,,,
466919,2,2020-02-05,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",500,-6.0,0.0,649,640.0,-9.0,0.0,0.0,,,,,,,
466920,2,2020-02-09,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",635,-7.0,0.0,825,816.0,-9.0,0.0,0.0,,,,,,,
466921,2,2020-02-12,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",500,-7.0,0.0,649,620.0,-29.0,0.0,0.0,,,,,,,
474036,2,2020-02-04,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2020,-3.0,0.0,2159,2140.0,-19.0,0.0,0.0,,,,,,,
474037,2,2020-02-11,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2020,-7.0,0.0,2159,2148.0,-11.0,0.0,0.0,,,,,,,
481624,2,2020-02-01,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",710,-3.0,0.0,931,858.0,-33.0,0.0,0.0,,,,,,,
481625,2,2020-02-02,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",710,-3.0,0.0,931,911.0,-20.0,0.0,0.0,,,,,,,
