"FL_DATE","OP_UNIQUE_CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-12-02,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1530",8.00,8.00,"1641",11.00,11.00,0.00,,,,,,
2017-12-02,"AS","KTN","Ketchikan, AK","SIT","Sitka, AK","1720",93.00,93.00,"1945",83.00,83.00,0.00,83.00,0.00,0.00,0.00,0.00,
2017-12-02,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1915",1.00,1.00,"2101",46.00,46.00,0.00,0.00,0.00,46.00,0.00,0.00,
2017-12-02,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","0730",-12.00,0.00,"0935",26.00,26.00,0.00,0.00,0.00,26.00,0.00,0.00,
2017-12-02,"AS","SIT","Sitka, AK","JNU","Juneau, AK","0600",-18.00,0.00,"0642",3.00,3.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","JNU","Juneau, AK","1020",-4.00,0.00,"1159",-4.00,0.00,0.00,,,,,,
2017-12-02,"AS","JNU","Juneau, AK","SEA","Seattle, WA","1325",-7.00,0.00,"1641",-11.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1010",-3.00,0.00,"1458",29.00,29.00,0.00,0.00,0.00,29.00,0.00,0.00,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0555",-6.00,0.00,"0829",-4.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1800",10.00,10.00,"2243",15.00,15.00,0.00,10.00,0.00,5.00,0.00,0.00,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0735",-9.00,0.00,"1011",-6.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1620",27.00,27.00,"2103",15.00,15.00,0.00,0.00,0.00,0.00,0.00,15.00,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1350",-1.00,0.00,"1811",-3.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1040",12.00,12.00,"1331",-3.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1915",-1.00,0.00,"2332",-11.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0500",-3.00,0.00,"0946",17.00,17.00,0.00,0.00,0.00,17.00,0.00,0.00,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1406",0.00,0.00,"1648",2.00,2.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1945",-10.00,0.00,"2226",-10.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",0.00,0.00,"0222",7.00,7.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2150",-1.00,0.00,"0156",-22.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1645",10.00,10.00,"1932",7.00,7.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0130",5.00,5.00,"0548",-9.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",-2.00,0.00,"0009",-4.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0030",-6.00,0.00,"0439",-18.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1945",0.00,0.00,"2238",-1.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2315",3.00,3.00,"0206",8.00,8.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2355",-6.00,0.00,"0231",-7.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1345",-1.00,0.00,"1642",3.00,3.00,0.00,,,,,,
2017-12-02,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","1747",-13.00,0.00,"2152",-35.00,0.00,0.00,,,,,,
2017-12-02,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0625",-5.00,0.00,"1037",-28.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1850",-6.00,0.00,"2129",-4.00,0.00,0.00,,,,,,
2017-12-02,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0125",-13.00,0.00,"0537",-28.00,0.00,0.00,,,,,,
2017-12-02,"AS","PDX","Portland, OR","ANC","Anchorage, AK","0835",-10.00,0.00,"1125",-7.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","PDX","Portland, OR","0030",-8.00,0.00,"0503",-2.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","PDX","Portland, OR","1150",-12.00,0.00,"1619",-11.00,0.00,0.00,,,,,,
2017-12-02,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2205",-7.00,0.00,"0045",-12.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0125",-11.00,0.00,"0515",-38.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1755",-8.00,0.00,"2047",12.00,12.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","OME","Nome, AK","1000",2.00,2.00,"",,,1.00,,,,,,
2017-12-02,"AS","OME","Nome, AK","ANC","Anchorage, AK","1237",,,"",,,1.00,,,,,,
2017-12-02,"AS","OME","Nome, AK","ANC","Anchorage, AK","2029",3.00,3.00,"2156",2.00,2.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","1620",-1.00,0.00,"1750",-9.00,0.00,0.00,,,,,,
2017-12-02,"AS","OTZ","Kotzebue, AK","OME","Nome, AK","1856",-5.00,0.00,"1932",-6.00,0.00,0.00,,,,,,
2017-12-02,"AS","OTZ","Kotzebue, AK","ANC","Anchorage, AK","0840",7.00,7.00,"1052",41.00,41.00,0.00,0.00,7.00,34.00,0.00,0.00,
2017-12-02,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","0610",-5.00,0.00,"0754",5.00,5.00,0.00,,,,,,
2017-12-02,"AS","ADK","Adak Island, AK","ANC","Anchorage, AK","1728",47.00,47.00,"2153",43.00,43.00,0.00,0.00,0.00,0.00,43.00,0.00,
2017-12-02,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","0545",-14.00,0.00,"0638",-13.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","ADK","Adak Island, AK","1433",0.00,0.00,"1639",-6.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","2309",-9.00,0.00,"2351",-20.00,0.00,0.00,,,,,,
2017-12-02,"AS","JNU","Juneau, AK","SEA","Seattle, WA","0515",-14.00,0.00,"0826",-16.00,0.00,0.00,,,,,,
2017-12-02,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2245",-19.00,0.00,"0008",-16.00,0.00,0.00,,,,,,
2017-12-02,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1210",-6.00,0.00,"1443",-3.00,0.00,0.00,,,,,,
2017-12-03,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","1655",-19.00,0.00,"1725",-29.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1015",-5.00,0.00,"1129",-6.00,0.00,0.00,,,,,,
2017-12-03,"AS","BET","Bethel, AK","ANC","Anchorage, AK","1225",-14.00,0.00,"1319",-13.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1849",0.00,0.00,"2000",-9.00,0.00,0.00,,,,,,
2017-12-03,"AS","BET","Bethel, AK","ANC","Anchorage, AK","2052",0.00,0.00,"2203",4.00,4.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","0605",-7.00,0.00,"0717",13.00,13.00,0.00,,,,,,
2017-12-03,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","0755",-4.00,0.00,"0847",-2.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","1508",-12.00,0.00,"1607",0.00,0.00,0.00,,,,,,
2017-12-03,"AS","BRW","Barrow, AK","ANC","Anchorage, AK","1909",-6.00,0.00,"2105",7.00,7.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","1448",7.00,7.00,"1634",4.00,4.00,0.00,,,,,,
2017-12-03,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1725",-10.00,0.00,"1757",-16.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","0732",-4.00,0.00,"0910",-5.00,0.00,0.00,,,,,,
2017-12-03,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1413",-10.00,0.00,"1510",-4.00,0.00,0.00,,,,,,
2017-12-03,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1010",-20.00,0.00,"1037",-19.00,0.00,0.00,,,,,,
2017-12-03,"AS","BRW","Barrow, AK","FAI","Fairbanks, AK","1154",4.00,4.00,"1331",14.00,14.00,0.00,,,,,,
2017-12-03,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","0830",-7.00,0.00,"1116",-6.00,0.00,0.00,,,,,,
2017-12-03,"AS","YAK","Yakutat, AK","CDV","Cordova, AK","1144",-18.00,0.00,"1214",-23.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","JNU","Juneau, AK","0729",-6.00,0.00,"0856",-8.00,0.00,0.00,,,,,,
2017-12-03,"AS","CDV","Cordova, AK","ANC","Anchorage, AK","1324",-10.00,0.00,"1358",-14.00,0.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","YAK","Yakutat, AK","0958",-19.00,0.00,"1035",-24.00,0.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","SIT","Sitka, AK","1023",-8.00,0.00,"1054",-15.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","0741",-6.00,0.00,"0913",-6.00,0.00,0.00,,,,,,
2017-12-03,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1351",-32.00,0.00,"1606",-37.00,0.00,0.00,,,,,,
2017-12-03,"AS","SIT","Sitka, AK","KTN","Ketchikan, AK","1200",-21.00,0.00,"1232",-16.00,0.00,0.00,,,,,,
2017-12-03,"AS","WRG","Wrangell, AK","KTN","Ketchikan, AK","1623",-13.00,0.00,"1700",5.00,5.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","1105",-8.00,0.00,"1229",-14.00,0.00,0.00,,,,,,
2017-12-03,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1744",4.00,4.00,"2031",-5.00,0.00,0.00,,,,,,
2017-12-03,"AS","PSG","Petersburg, AK","WRG","Wrangell, AK","1514",-22.00,0.00,"1516",-22.00,0.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","PSG","Petersburg, AK","1332",-11.00,0.00,"1415",-2.00,0.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","1344",-5.00,0.00,"1523",-4.00,0.00,0.00,,,,,,
2017-12-03,"AS","WRG","Wrangell, AK","PSG","Petersburg, AK","1056",-10.00,0.00,"1119",0.00,0.00,0.00,,,,,,
2017-12-03,"AS","KTN","Ketchikan, AK","WRG","Wrangell, AK","0925",-16.00,0.00,"0956",-15.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","0739",-5.00,0.00,"0835",-5.00,0.00,0.00,,,,,,
2017-12-03,"AS","PSG","Petersburg, AK","JNU","Juneau, AK","1204",-12.00,0.00,"1235",-14.00,0.00,0.00,,,,,,
2017-12-03,"AS","YAK","Yakutat, AK","JNU","Juneau, AK","1842",-92.00,0.00,"1811",-78.00,0.00,0.00,,,,,,
2017-12-03,"AS","CDV","Cordova, AK","YAK","Yakutat, AK","1704",,,"",,,1.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","CDV","Cordova, AK","1524",5.00,5.00,"",,,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","SEA","Seattle, WA","2020",-5.00,0.00,"2318",-29.00,0.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","2050",-19.00,0.00,"2224",-5.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1530",-5.00,0.00,"1704",34.00,34.00,0.00,0.00,0.00,34.00,0.00,0.00,
2017-12-03,"AS","SIT","Sitka, AK","JNU","Juneau, AK","1907",16.00,16.00,"2003",13.00,13.00,0.00,,,,,,
2017-12-03,"AS","KTN","Ketchikan, AK","SIT","Sitka, AK","1720",24.00,24.00,"1852",30.00,30.00,0.00,0.00,0.00,6.00,0.00,24.00,
2017-12-03,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1915",10.00,10.00,"2112",56.00,56.00,0.00,10.00,0.00,46.00,0.00,0.00,
2017-12-03,"AS","KTN","Ketchikan, AK","JNU","Juneau, AK","2115",28.00,28.00,"2256",39.00,39.00,0.00,0.00,0.00,11.00,0.00,28.00,
2017-12-03,"AS","JNU","Juneau, AK","SIT","Sitka, AK","2247",26.00,26.00,"2351",18.00,18.00,0.00,18.00,0.00,0.00,0.00,0.00,
2017-12-03,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2005",-11.00,0.00,"2130",-13.00,0.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","0736",-2.00,0.00,"0932",13.00,13.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1100",-4.00,0.00,"1510",-13.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","JNU","Juneau, AK","1030",-6.00,0.00,"1214",9.00,9.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","SEA","Seattle, WA","1319",-7.00,0.00,"1635",-6.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","JNU","Juneau, AK","2000",-9.00,0.00,"2133",-2.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0555",3.00,3.00,"0855",4.00,4.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1800",-11.00,0.00,"2224",-8.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0735",-7.00,0.00,"1017",-7.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1620",-3.00,0.00,"2033",-14.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1405",-6.00,0.00,"1815",-15.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1040",-10.00,0.00,"1328",2.00,2.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1915",-16.00,0.00,"2330",-4.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0500",-10.00,0.00,"0912",-20.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1405",-13.00,0.00,"1645",-5.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-8.00,0.00,"1005",-31.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1945",-3.00,0.00,"2221",-7.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2200",-3.00,0.00,"0037",-11.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",-8.00,0.00,"0208",-19.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0050",-3.00,0.00,"0507",-8.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2355",-5.00,0.00,"0408",-12.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0802",-8.00,0.00,"1202",-32.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",-1.00,0.00,"0015",-1.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0025",-6.00,0.00,"0423",-27.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1945",2.00,2.00,"2234",-3.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2315",4.00,4.00,"0154",-7.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2355",-7.00,0.00,"0223",-18.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1345",-13.00,0.00,"1638",4.00,4.00,0.00,,,,,,
2017-12-03,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","1747",-15.00,0.00,"2206",-27.00,0.00,0.00,,,,,,
2017-12-03,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0620",-8.00,0.00,"1035",-30.00,0.00,0.00,,,,,,
2017-12-03,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0126",-6.00,0.00,"0541",-28.00,0.00,0.00,,,,,,
2017-12-03,"AS","PDX","Portland, OR","ANC","Anchorage, AK","0835",-2.00,0.00,"1127",-4.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","PDX","Portland, OR","0030",-5.00,0.00,"0502",-5.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","PDX","Portland, OR","1150",-4.00,0.00,"1608",-18.00,0.00,0.00,,,,,,
2017-12-03,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2205",-8.00,0.00,"0043",-15.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0125",-4.00,0.00,"0529",-26.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1755",-2.00,0.00,"2044",-4.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","LAX","Los Angeles, CA","2315",-6.00,0.00,"0508",-28.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","OME","Nome, AK","1000",0.00,0.00,"1138",-9.00,0.00,0.00,,,,,,
2017-12-03,"AS","OME","Nome, AK","ANC","Anchorage, AK","1237",-8.00,0.00,"1414",6.00,6.00,0.00,,,,,,
2017-12-03,"AS","OTZ","Kotzebue, AK","OME","Nome, AK","1856",5.00,5.00,"1941",4.00,4.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","1620",8.00,8.00,"1759",-9.00,0.00,0.00,,,,,,
2017-12-03,"AS","OME","Nome, AK","ANC","Anchorage, AK","2029",-1.00,0.00,"2156",-4.00,0.00,0.00,,,,,,
2017-12-03,"AS","OTZ","Kotzebue, AK","ANC","Anchorage, AK","0834",4.00,4.00,"1002",1.00,1.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","0600",0.00,0.00,"0749",1.00,1.00,0.00,,,,,,
2017-12-03,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","0545",-8.00,0.00,"0647",-5.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","2309",0.00,0.00,"0010",-2.00,0.00,0.00,,,,,,
2017-12-03,"AS","JNU","Juneau, AK","SEA","Seattle, WA","0515",-16.00,0.00,"0804",-35.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2035",-2.00,0.00,"2323",4.00,4.00,0.00,,,,,,
2017-12-03,"AS","LAX","Los Angeles, CA","ANC","Anchorage, AK","2355",0.00,0.00,"0426",-27.00,0.00,0.00,,,,,,
2017-12-03,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1210",0.00,0.00,"1507",13.00,13.00,0.00,,,,,,
2017-12-03,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1153",-21.00,0.00,"1240",-20.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","1455",-3.00,0.00,"1552",-6.00,0.00,0.00,,,,,,
2017-12-03,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1700",-11.00,0.00,"1757",-9.00,0.00,0.00,,,,,,
2017-12-03,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","0950",-10.00,0.00,"1037",-16.00,0.00,0.00,,,,,,
2017-12-03,"AS","OGG","Kahului, HI","ANC","Anchorage, AK","1605",-1.00,0.00,"2240",-27.00,0.00,0.00,,,,,,
2017-12-03,"AS","KOA","Kona, HI","ANC","Anchorage, AK","0900",-10.00,0.00,"1542",-33.00,0.00,0.00,,,,,,
2017-12-03,"UA","ANC","Anchorage, AK","DEN","Denver, CO","2325",-2.00,0.00,"0652",6.00,6.00,0.00,,,,,,
2017-12-03,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1145",-6.00,0.00,"1519",-17.00,0.00,0.00,,,,,,
2017-12-03,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-6.00,0.00,"1021",-22.00,0.00,0.00,,,,,,
2017-12-03,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","2115",-3.00,0.00,"2356",-10.00,0.00,0.00,,,,,,
2017-12-03,"DL","FAI","Fairbanks, AK","SEA","Seattle, WA","0100",-4.00,0.00,"0511",-50.00,0.00,0.00,,,,,,
2017-12-03,"DL","ANC","Anchorage, AK","MSP","Minneapolis, MN","2150",-3.00,0.00,"0608",-6.00,0.00,0.00,,,,,,
2017-12-03,"DL","MSP","Minneapolis, MN","ANC","Anchorage, AK","1730",0.00,0.00,"2046",-8.00,0.00,0.00,,,,,,
2017-12-03,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1530",-3.00,0.00,"1818",2.00,2.00,0.00,,,,,,
2017-12-03,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","1515",-5.00,0.00,"1920",-33.00,0.00,0.00,,,,,,
2017-12-03,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1145",-2.00,0.00,"1431",-1.00,0.00,0.00,,,,,,
2017-12-03,"DL","SEA","Seattle, WA","FAI","Fairbanks, AK","1959",-3.00,0.00,"2246",-17.00,0.00,0.00,,,,,,
2017-12-04,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-7.00,0.00,"1025",-18.00,0.00,0.00,,,,,,
2017-12-04,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","2115",-5.00,0.00,"2343",-23.00,0.00,0.00,,,,,,
2017-12-04,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0055",-18.00,0.00,"0504",-29.00,0.00,0.00,,,,,,
2017-12-04,"DL","FAI","Fairbanks, AK","SEA","Seattle, WA","0100",-3.00,0.00,"0536",-25.00,0.00,0.00,,,,,,
2017-12-04,"DL","ANC","Anchorage, AK","MSP","Minneapolis, MN","2150",0.00,0.00,"0539",-35.00,0.00,0.00,,,,,,
2017-12-04,"DL","MSP","Minneapolis, MN","ANC","Anchorage, AK","1730",16.00,16.00,"2106",12.00,12.00,0.00,,,,,,
2017-12-04,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","1655",-18.00,0.00,"1726",-28.00,0.00,0.00,,,,,,
2017-12-04,"AS","ANC","Anchorage, AK","BET","Bethel, AK","0605",-8.00,0.00,"0713",-13.00,0.00,0.00,,,,,,
2017-12-04,"AS","BET","Bethel, AK","ANC","Anchorage, AK","0810",-18.00,0.00,"0916",-2.00,0.00,0.00,,,,,,
2017-12-04,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1015",-13.00,0.00,"1126",-9.00,0.00,0.00,,,,,,
2017-12-04,"AS","BET","Bethel, AK","ANC","Anchorage, AK","1225",-25.00,0.00,"1343",11.00,11.00,0.00,,,,,,
2017-12-04,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1849",-7.00,0.00,"2000",-9.00,0.00,0.00,,,,,,
2017-12-04,"AS","BET","Bethel, AK","ANC","Anchorage, AK","2052",-14.00,0.00,"2153",-6.00,0.00,0.00,,,,,,
2017-12-04,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","0605",-8.00,0.00,"0707",3.00,3.00,0.00,,,,,,
2017-12-04,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","0755",-4.00,0.00,"0841",-8.00,0.00,0.00,,,,,,
2017-12-04,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","1508",-12.00,0.00,"1559",-8.00,0.00,0.00,,,,,,
2017-12-04,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","1447",-6.00,0.00,"1629",-1.00,0.00,0.00,,,,,,
2017-12-04,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1725",4.00,4.00,"1821",8.00,8.00,0.00,,,,,,
2017-12-04,"AS","BRW","Barrow, AK","ANC","Anchorage, AK","1909",-6.00,0.00,"2048",-10.00,0.00,0.00,,,,,,
2017-12-04,"AS","BRW","Barrow, AK","FAI","Fairbanks, AK","1154",7.00,7.00,"1335",18.00,18.00,0.00,7.00,0.00,11.00,0.00,0.00,
2017-12-04,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1010",8.00,8.00,"1110",14.00,14.00,0.00,,,,,,
2017-12-04,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","0732",0.00,0.00,"0916",1.00,1.00,0.00,,,,,,
2017-12-04,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1413",2.00,2.00,"1524",10.00,10.00,0.00,,,,,,
2017-12-04,"AS","JNU","Juneau, AK","KTN","Ketchikan, AK","0750",399.00,399.00,"",,,0.00,,,,,,
2017-12-04,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","0953",,,"",,,1.00,,,,,,
2017-12-04,"AS","JNU","Juneau, AK","YAK","Yakutat, AK","0958",-11.00,0.00,"1059",0.00,0.00,0.00,,,,,,
2017-12-04,"AS","CDV","Cordova, AK","ANC","Anchorage, AK","1324",24.00,24.00,"1443",31.00,31.00,0.00,0.00,0.00,7.00,24.00,0.00,
